User-ID,User-City,User-State,User-Age,User-Country,User-Decade
4539,box hill,victoria,44,australia,4
4541,atlanta,georgia,32,united states,3
4547,cento,ferrara,24,italy,2
4551,humble,texas,26,united states,2
4556,south berwick,maine,27,united states,2
4570,santa monica,california,40,united states,4
4571,melbourne,victoria,23,australia,2
4573,santa cruz,california,32,united states,3
4574,san siego,california,34,united states,3
4579,victoria,british columbia,43,canada,4
4591,salzburg,salzburg,21,austria,2
4599,glendale,california,30,united states,3
4600,little rock,arkansas,32,united states,3
4622,norfolk,virginia,18,united states,1
4686,buenos aires,capital,49,argentina,4
4705,advance,north carolina,30,united states,3
4714,mentor,ohio,22,united states,2
4720,paris,ile de france,30,france,3
4732,portland,oregon,20,united states,2
4747,mexico city,federal district,31,mexico,3
4766,chatham,ontario,49,canada,4
4769,ny,new york,35,united states,3
4784,arvada,colorado,21,united states,2
4785,litchfield,connecticut,30,united states,3
4795,rochester,new york,18,united states,1
4801,bedford,england,24,united kingdom,2
4802,london,england,28,united kingdom,2
4809,grosse pointe,michigan,23,united states,2
4816,malden,massachusetts,47,united states,4
4820,birmingham,alabama,45,united states,4
4821,lagrangeville,new york,44,united states,4
4823,van nuys,california,37,united states,3
4838,munich,bayern,41,germany,4
4844,terlingua,texas,43,united states,4
4864,atascadero,california,30,united states,3
4870,seattle,washington,39,united states,3
4878,mtpleasant,south carolina,35,united states,3
4886,getxo,vizcaya,41,spain,4
4896,ploiesti,prahova,18,romania,1
4912,overland park,kansas,45,united states,4
4937,melbourne,victoria,56,australia,5
4938,charleston,south carolina,30,united states,3
4947,lisboa,na,32,portugal,3
4948,geneva,na,42,switzerland,4
4965,savage,minnesota,63,united states,6
4972,tuilla de langreo,asturias,26,spain,2
4973,toronto,ontario,29,canada,2
4980,arvada,colorado,21,united states,2
4994,largo,florida,16,united states,1
4995,chicago,illinois,33,united states,3
4999,aurora,colorado,54,united states,5
5003,snohomish,washington,21,united states,2
5012,san francisco,california,21,united states,2
5021,pagosa springs,colorado,70,united states,7
5022,berlin,germany,63,germany,6
5025,calgary,alberta,47,canada,4
5027,south auckland,na,31,new zealand,3
5034,carlisle,pennsylvania,21,united states,2
5037,dodge center,minnesota,26,united states,2
5040,st louis,missouri,32,united states,3
5048,montreal,quebec,33,canada,3
5049,inver grove heights,minnesota,32,united states,3
5055,brunswick,maine,15,united states,1
5062,san francisco,california,22,united states,2
5079,padova,veneto,29,italy,2
5091,swieqi,na,26,malta,2
5100,boise,idaho,36,united states,3
5101,montreal,quebec,28,canada,2
5102,madrid,madrid,31,spain,3
5126,chula vista,california,53,united states,5
5127,castelnovo monti re,emilia romagna,33,italy,3
5146,trieste,friuli venezia giulia,28,italy,2
5151,madrid,madrid,24,spain,2
5158,lyon,rhone,21,france,2
5162,tehachapi,california,66,united states,6
5163,pacific grove,california,32,united states,3
5170,newark,california,18,united states,1
5173,barcelona,catalunya,32,spain,3
5183,angeles,na,23,philippines,2
5186,orange park,florida,50,united states,5
5204,lyon,rhnealpes,24,france,2
5207,indianapolis,indiana,34,united states,3
5208,brest,bretagne,20,france,2
5209,medford,new jersey,48,united states,4
5223,aljaraque,huelva,36,spain,3
5225,edewecht,niedersachsen,27,germany,2
5249,norfolk,virginia,26,united states,2
5268,chandler,arizona,43,united states,4
5275,troy,ontario,52,canada,5
5285,atascadero,california,38,united states,3
5286,dallas,texas,18,united states,1
5287,ottawa,ontario,22,canada,2
5289,dunwoody,georgia,65,united states,6
5294,montreal,quebec,22,canada,2
5295,edmonds,washington,42,united states,4
5296,brooklyn,new york,34,united states,3
5297,mont albert,victoria,23,australia,2
5316,san antonio,texas,26,united states,2
5328,albuquerque,new mexico,69,united states,6
5331,hull,england,26,united kingdom,2
5333,rotterdam,rotterdam,49,netherlands,4
5337,tucker,georgia,52,united states,5
5350,kln,nordrheinwestfalen,20,germany,2
5358,richardson,texas,52,united states,5
5359,farmington,connecticut,55,united states,5
5361,three rivers,michigan,72,united states,7
5371,hollis,maine,51,united states,5
5375,placerville,california,47,united states,4
5376,portland,maine,41,united states,4
5385,loomis,california,30,united states,3
5409,pottstown,pennsylvania,27,united states,2
5414,lakewood,washington,26,united states,2
5416,albany,oregon,31,united states,3
5424,boulder,colorado,47,united states,4
5426,greensboro,north carolina,32,united states,3
5429,sacramento,california,51,united states,5
5439,houston,texas,66,united states,6
5443,east berlin,pennsylvania,15,united states,1
5444,cremona,lombardia,24,italy,2
5448,pine bush,new york,14,united states,1
5451,murphysboro,illinois,24,united states,2
5452,reseda,california,26,united states,2
5453,melbourne,victoria,39,australia,3
5459,frederick,maryland,45,united states,4
5463,madrid,madrid,31,spain,3
5469,savannah,georgia,26,united states,2
5474,lincoln park,michigan,13,united states,1
5483,bayan lepas,penang,20,malaysia,2
5490,lake charles,louisiana,33,united states,3
5498,cobourg,ontario,44,canada,4
5501,reno,nevada,45,united states,4
5506,cortlandt manor,new york,19,united states,1
5531,san francisco,california,15,united states,1
5537,barceloneta,puerto rico,23,united states,2
5539,austin,texas,32,united states,3
5543,cumberland,maryland,29,united states,2
5553,london,england,23,united kingdom,2
5555,perigny,poitoucharentes,59,france,5
5562,london,na,26,united kingdom,2
5576,halifax,nova scotia,23,canada,2
5581,newtown,new south wales,22,australia,2
5582,seattle,washington,26,united states,2
5585,arlington,virginia,39,united states,3
5591,webster,florida,58,united states,5
5600,dallas,texas,50,united states,5
5604,hattenhofen,bayern,48,germany,4
5609,oradea,bihor,25,romania,2
5634,logroo,la rioja,25,spain,2
5636,lynchburg,virginia,17,united states,1
5638,binghamton,new york,29,united states,2
5639,roma,lazio,34,italy,3
5644,paris,ile de france,23,france,2
5665,orlando,florida,40,united states,4
5669,chicago,illinois,28,united states,2
5674,jackson,new jersey,15,united states,1
5677,hinsdale,illinois,39,united states,3
5678,seattle,washington,26,united states,2
5702,sydney,new south wales,14,australia,1
5703,gambier,ohio,32,united states,3
5704,mapleton,queensland,45,australia,4
5705,rayleigh,england,25,united kingdom,2
5709,bayan lepas,penang,15,malaysia,1
5710,austin,texas,28,united states,2
5722,providence,rhode island,23,united states,2
5728,cullowhee,north carolina,22,united states,2
5737,newcastle,washington,44,united states,4
5741,redlands,california,20,united states,2
5746,los angeles,california,54,united states,5
5766,powder springs,georgia,40,united states,4
5768,boise,idaho,34,united states,3
5770,london,england,37,united kingdom,3
5774,dallas,texas,32,united states,3
5775,melbourne,florida,34,united states,3
5777,the san francisco bay area,california,26,united states,2
5782,stillwater,minnesota,62,united states,6
5783,fullerton,california,32,united states,3
5784,halifax,nova scotia,60,canada,6
5790,middlesbrough,england,34,united kingdom,3
5791,san francisco,california,14,united states,1
5815,rockville,maryland,45,united states,4
5816,rennes,bretagne,19,france,1
5817,kansas city,kansas,38,united states,3
5830,sacramento,california,19,united states,1
5834,aachen,nordrheinwestfalen,26,germany,2
5860,sparta,illinois,41,united states,4
5861,rowland heights,california,17,united states,1
5866,rimersburg,pennsylvania,14,united states,1
5867,new orleans,louisiana,24,united states,2
5868,lacey,washington,47,united states,4
5875,harrisburg,pennsylvania,15,united states,1
5882,vancouver,british columbia,37,canada,3
5896,santa clarita,california,33,united states,3
5899,ulm,badenwuerttemberg,25,germany,2
5903,vienna,vienna,25,austria,2
5912,lisboa,na,24,portugal,2
5916,vermont,victoria,31,australia,3
5919,edmonton,alberta,14,canada,1
5920,albany,oregon,35,united states,3
5922,bozeman,montana,19,united states,1
5932,honolulu,hawaii,34,united states,3
5942,harrisburg,missouri,26,united states,2
5948,dallas,texas,19,united states,1
5955,shasta lake,california,16,united states,1
5956,indianapolis,indiana,27,united states,2
5958,regina,saskatchewan,37,canada,3
5963,san diego,california,38,united states,3
5968,copenhagen k,na,38,denmark,3
5971,lisboa,lisboa,34,portugal,3
5981,new westminster,british columbia,40,canada,4
5988,grand prairie,texas,49,united states,4
5990,boise,idaho,43,united states,4
5998,seattle,washington,32,united states,3
6007,ajax,ontario,30,canada,3
6015,lacey,washington,45,united states,4
6016,rochester,new york,43,united states,4
6017,flintshire,wales,15,united kingdom,1
6018,chapel hill,north carolina,38,united states,3
6022,baton rouge,louisiana,18,united states,1
6025,san diego,california,26,united states,2
6026,bangor,maine,33,united states,3
6035,dana point,california,27,united states,2
6041,davenport,florida,32,united states,3
6051,austin,texas,33,united states,3
6066,townsville,queensland,35,australia,3
6069,frederick,maryland,50,united states,5
6073,houston,texas,28,united states,2
6074,mt juliet,tennessee,30,united states,3
6076,st augustine beach,florida,39,united states,3
6083,melbourne,victoria,39,australia,3
6092,weybridge,surrey,24,united kingdom,2
6096,peoria heights,illinois,26,united states,2
6112,stpetersburg,florida,16,united states,1
6114,watton at stone,england,40,united kingdom,4
6115,kerrville,texas,19,united states,1
6120,elizabethtown,kentucky,36,united states,3
6124,newark,delaware,26,united states,2
6125,boca raton,florida,24,united states,2
6135,littleton,colorado,47,united states,4
6142,dublin,eire,40,ireland,4
6153,bronx,new york,44,united states,4
6156,kansas city,missouri,53,united states,5
6168,staten island,new york,39,united states,3
6169,spring lake park,minnesota,17,united states,1
6173,orleans,ontario,16,canada,1
6184,vienna,virginia,13,united states,1
6193,brooklyn,new york,17,united states,1
6196,burbank,california,52,united states,5
6207,rennes,ille et vilaine,23,france,2
6217,eugene,oregon,44,united states,4
6218,toronto,ontario,18,canada,1
6226,madison,alabama,40,united states,4
6239,emporia,kansas,33,united states,3
6242,calgary,alberta,35,canada,3
6243,maineville,ohio,68,united states,6
6247,memphis,tennessee,26,united states,2
6249,el dorado,kansas,63,united states,6
6251,wahiawa,hawaii,32,united states,3
6252,albury,new south wales,32,australia,3
6253,inverness,scotland,39,united kingdom,3
6254,enfield,connecticut,30,united states,3
6261,intervale,new hampshire,46,united states,4
6265,polk city,florida,69,united states,6
6273,camerota sa,campania,47,italy,4
6274,rome,lazio,22,italy,2
6285,river john,nova scotia,70,canada,7
6295,padova,veneto,30,italy,3
6298,thornhill,ontario,52,canada,5
6302,sidney,british columbia,69,canada,6
6308,wisconsin rapids,wisconsin,51,united states,5
6312,raytown,missouri,32,united states,3
6318,ann arbor,michigan,24,united states,2
6323,wilmington,north carolina,35,united states,3
6333,san jose,california,45,united states,4
6336,almonte,ontario,41,canada,4
6338,rochester,new york,18,united states,1
6339,christchurch,na,16,new zealand,1
6345,lake geneva,wisconsin,29,united states,2
6347,quispamsis,new brunswick,19,canada,1
6348,lexington,south carolina,27,united states,2
6349,pinson,alabama,66,united states,6
6360,ourense,galicia,21,spain,2
6364,middletown,ohio,32,united states,3
6365,st kilda west,victoria,22,australia,2
6366,madrid,madrid,20,spain,2
6367,beverly hills,california,28,united states,2
6368,spartanburg,south carolina,26,united states,2
6376,omaha,nebraska,23,united states,2
6394,mill creek,washington,43,united states,4
6397,honolulu,hawaii,59,united states,5
6398,dallas,texas,20,united states,2
6400,fairhope,alabama,38,united states,3
6401,aloha,oregon,30,united states,3
6415,salt lake city,utah,49,united states,4
6424,huntsburg,ohio,42,united states,4
6431,wylie,texas,30,united states,3
6432,burnaby,british columbia,21,canada,2
6436,excelsior,minnesota,28,united states,2
6440,santa marta,salamanca,25,spain,2
6445,paris,paris,29,france,2
6450,vancouver,british columbia,26,canada,2
6452,santa rosa,california,32,united states,3
6456,st louis,missouri,25,united states,2
6462,cary,north carolina,22,united states,2
6466,worcester,massachusetts,44,united states,4
6470,temecula,california,49,united states,4
6472,waldorf,maryland,31,united states,3
6478,san antonio,texas,55,united states,5
6489,ankeny,iowa,47,united states,4
6492,edmonton,alberta,35,canada,3
6493,winnipeg,manitoba,31,canada,3
6497,plant city,florida,23,united states,2
6501,monterey,california,25,united states,2
6505,topeka,kansas,56,united states,5
6509,munich,bayern,37,germany,3
6516,christchurch,canterbury,22,new zealand,2
6532,new westminster,british columbia,18,canada,1
6535,lisbon,lisbon,26,portugal,2
6543,strafford,missouri,34,united states,3
6545,winnipeg,manitoba,25,canada,2
6556,bentonville,arkansas,62,united states,6
6563,burien,washington,31,united states,3
6564,lisboa,estremadura,37,portugal,3
6566,port angeles,washington,44,united states,4
6568,ojai,california,20,united states,2
6574,glendora,california,62,united states,6
6575,seattle,washington,42,united states,4
6577,coral springs,florida,62,united states,6
6582,solon,ohio,35,united states,3
6592,brooks,alberta,37,canada,3
6599,lacey,washington,64,united states,6
6601,albuquerque,new mexico,45,united states,4
6604,vallejo,california,48,united states,4
6608,los angeles,california,23,united states,2
6611,oradea,na,22,romania,2
6629,hazen,north dakota,19,united states,1
6637,las vegas,nevada,30,united states,3
6652,frankfort,kentucky,41,united states,4
