User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,User-City,User-State,User-Age,User-Country
153662,0671621955,9,princess,d jude,1987,p,ft stewart,georgia,44,united states
153662,0821720570,9,timeswept lover,c oday,1987,n,ft stewart,georgia,44,united states
153662,0380794810,9,sweetest thing,b freethy,1999,n,ft stewart,georgia,44,united states
153662,0307204014,9,dinosaur look look book seri,a mike,1998,p,ft stewart,georgia,44,united states
153662,0451407962,9,magic christma,g heather,1997,p,ft stewart,georgia,44,united states
153662,082177140X,8,dream,j mccoy,2001,b,ft stewart,georgia,44,united states
153662,0345437055,10,barter bride,j putney,2002,b,ft stewart,georgia,44,united states
153662,050552144X,9,miracl love timeswept,c victoria,1996,e,ft stewart,georgia,44,united states
153662,0505524295,6,gabriel fate,c emma,2001,p,ft stewart,georgia,44,united states
153662,0440113555,10,chang heart,m sally,1983,b,ft stewart,georgia,44,united states
153662,1551665484,9,insepar,a major,1999,r,ft stewart,georgia,44,united states
153662,0380711982,9,katherin time incred true stori multipl person kit castl,c kit,1990,p,ft stewart,georgia,44,united states
153662,0425174816,8,fair lord,b julie,2000,b,ft stewart,georgia,44,united states
153662,0440212804,9,kid calhoun,j johnston,1993,p,ft stewart,georgia,44,united states
153662,0821767984,8,secret,k martin,2001,b,ft stewart,georgia,44,united states
153662,0553247778,10,one day life ivan denisovich,a solzhenitsyn,1984,b,ft stewart,georgia,44,united states
153662,0060502185,9,tempt bride,e layton,2003,n,ft stewart,georgia,44,united states
153662,0060526211,9,kiss,m moore,2004,n,ft stewart,georgia,44,united states
153662,0316806501,10,sweet hush novel,d smith,2003,w,ft stewart,georgia,44,united states
153662,0380815680,9,seen moonlight,e kathleen,2003,n,ft stewart,georgia,44,united states
153662,0380820099,8,mackenzi cole mackenzi,a leigh,2002,n,ft stewart,georgia,44,united states
153662,0380820897,8,one night passion avon romant treasur,b elizabeth,2002,n,ft stewart,georgia,44,united states
153662,0425196585,10,heart duel berkley sensat,o robin,2004,b,ft stewart,georgia,44,united states
153662,0515131768,10,texan dream jove histor romanc,j thomas,2001,e,ft stewart,georgia,44,united states
153662,0515133655,9,tempt,h tarr,2002,e,ft stewart,georgia,44,united states
153662,0671775499,6,runaway heiress sonnet book,a stef,2002,p,ft stewart,georgia,44,united states
153662,0765306557,9,understudi,b carole,2003,e,ft stewart,georgia,44,united states
153662,0821771477,10,complet smitten,g kristine,2002,b,ft stewart,georgia,44,united states
153662,0061084883,8,knight rememb,c dodd,1997,r,ft stewart,georgia,44,united states
153662,0380795817,9,wick fantasi avon romant treasur,k ranney,1998,n,ft stewart,georgia,44,united states
153662,0445203625,7,lonesom river,d garlock,1987,w,ft stewart,georgia,44,united states
153662,0451403673,10,thunder rose fallen angel,j putney,1993,p,ft stewart,georgia,44,united states
153662,0505520303,8,time heal,c susan,1995,e,ft stewart,georgia,44,united states
153662,0821755951,9,steadfast heart,g jo,1997,b,ft stewart,georgia,44,united states
153662,0821761455,9,heart,g jo,1999,b,ft stewart,georgia,44,united states
153662,1558533109,10,littl book christma joy four hundr thirti two thing other might make best christma ever,b jackson,1994,h,ft stewart,georgia,44,united states
153662,1563976420,3,nelli bishop,c gillow,1997,b,ft stewart,georgia,44,united states
153662,0451171861,10,immor certainti,k tanenbaum,1997,n,ft stewart,georgia,44,united states
153662,0843105593,10,leo lop,c steve,1978,p,ft stewart,georgia,44,united states
153662,0821768433,8,christma angel,b jo,2001,b,ft stewart,georgia,44,united states
153662,0061081841,9,season angel harper monogram,d macomber,1993,p,ft stewart,georgia,44,united states
153662,0451408004,10,stocking joy,b jill,1997,n,ft stewart,georgia,44,united states
153662,0307105660,9,cyndi szeker christma mous golden littl super shape book,c szekeres,1995,e,ft stewart,georgia,44,united states
153662,0373092253,10,play odd,n roberts,1985,e,ft stewart,georgia,44,united states
153662,0373705026,9,sunflow harlequin superrom five hundr two,d margot,1992,n,ft stewart,georgia,44,united states
153662,1570540403,9,string game around world,a johnson,1996,l,ft stewart,georgia,44,united states
153662,0373078595,9,roman heart justic way intim moment eight hundr fifti nine,s sala,1998,e,ft stewart,georgia,44,united states
153662,067172858X,9,touch fire,h linda,1992,p,ft stewart,georgia,44,united states
153662,0843935278,8,heart,h robin,1993,e,ft stewart,georgia,44,united states
153662,0380799383,9,seventh heaven,a catherine,2000,n,ft stewart,georgia,44,united states
153662,0399137149,9,bygon,l spencer,1992,p,ft stewart,georgia,44,united states
153662,1551668807,10,lightkeep,s wiggs,2002,r,ft stewart,georgia,44,united states
153662,0895773899,8,one dish meal easi way,d readers,1992,e,ft stewart,georgia,44,united states
153662,0061090735,9,escap artist,c diane,1998,p,ft stewart,georgia,44,united states
153662,0843944242,7,tanner,h norah,1998,e,ft stewart,georgia,44,united states
153662,0446356077,8,nightros,d garlock,1990,w,ft stewart,georgia,44,united states
153662,1551660350,9,suddenli,c camp,1996,r,ft stewart,georgia,44,united states
153662,0590454366,8,cousin,h virginia,1993,l,ft stewart,georgia,44,united states
153662,0553575236,8,diamond slipper,f jane,1997,n,ft stewart,georgia,44,united states
153662,0451154967,9,lesser plea,k tanenbaum,1994,n,ft stewart,georgia,44,united states
153662,0307119394,9,mad look look,m ron,2000,e,ft stewart,georgia,44,united states
153662,0307119793,8,horn dinosaur love dinosaur,berenstain,1989,e,ft stewart,georgia,44,united states
153662,0312966210,9,rival rival,b joyce,1998,r,ft stewart,georgia,44,united states
153662,0373075774,9,old feel american hero wide open space silhouett intim moment seven thousand five hundr seventi seven,d judith,1994,e,ft stewart,georgia,44,united states
153662,0373075898,9,defend american hero silhouett intim moment five hundr eighti nine,e kathleen,1994,e,ft stewart,georgia,44,united states
153662,0373707630,9,father found daddi school harlequin superrom seven hundr sixti three,a caroline,1997,n,ft stewart,georgia,44,united states
153662,0373709765,10,count harlequin superrom nine hundr seventi six,k shay,2001,n,ft stewart,georgia,44,united states
153662,0373832478,8,yesterday come tomorrow harlequin big summer read,f rebecca,1992,n,ft stewart,georgia,44,united states
153662,0380810719,9,abduct julia avon romanc,h karen,2000,n,ft stewart,georgia,44,united states
153662,0441138942,9,daughter witch,c wrede,1983,e,ft stewart,georgia,44,united states
153662,0449130509,9,winterbourn,c susan,1987,w,ft stewart,georgia,44,united states
153662,0451401859,10,dearli belov,j putney,1997,p,ft stewart,georgia,44,united states
153662,0451405986,10,angel rogu fallen angel,j putney,1995,p,ft stewart,georgia,44,united states
153662,0505523191,9,time travel christma,j vivian,2004,e,ft stewart,georgia,44,united states
153662,0505523884,10,one day princ faeri tale romanc,j linda,2000,e,ft stewart,georgia,44,united states
153662,051511801X,9,devot,k sutcliffe,1996,e,ft stewart,georgia,44,united states
153662,0515120014,9,indiscreet,b mary,1997,e,ft stewart,georgia,44,united states
153662,0553282158,9,go happi break emot bad habit make miser,p russianoff,1989,b,ft stewart,georgia,44,united states
153662,0671569023,10,orchid,c jayne,1998,p,ft stewart,georgia,44,united states
153662,0689849176,9,ella,h peterson,1999,n,ft stewart,georgia,44,united states
153662,0764502611,10,window nineti eight dummi,a rathbone,1998,e,ft stewart,georgia,44,united states
153662,0821773836,9,undeni rogu rogu club rogu club,a blair,2002,b,ft stewart,georgia,44,united states
153662,0875421814,5,practic guid astral project,d melita,2001,w,ft stewart,georgia,44,united states
270989,1586609726,4,catch thief,c cox,2003,b,san diego,california,36,united states
277157,0399141340,8,chanc,b robert,1996,p,garden grove,california,70,united states
277157,0399146466,6,special op brotherhood war,b w,2001,p,garden grove,california,70,united states
277157,0684801663,6,god son,imus,1994,n,garden grove,california,70,united states
90037,0399141340,8,chanc,b robert,1996,p,mount pleasant,south carolina,50,united states
193482,0399141340,5,chanc,b robert,1996,p,aloha,oregon,49,united states
98230,0399146466,8,special op brotherhood war,b w,2001,p,pacific palisades,california,59,united states
146348,0684801663,8,god son,imus,1994,n,tigard,oregon,37,united states
146348,0425181480,7,bump run,l mike,2001,b,tigard,oregon,37,united states
146348,0028617363,8,complet idiot guid chess,p wolff,1997,p,tigard,oregon,37,united states
146348,0898798736,10,writer idea book,h jack,2000,w,tigard,oregon,37,united states
146348,0345318056,7,garfield lose foot garfield number paperback,d jim,1984,b,tigard,oregon,37,united states
146348,0395628806,10,ann sexton self portrait letter,g sexton,1992,n,tigard,oregon,37,united states
146348,0060925582,9,aspirin find headach,d feldman,1994,p,tigard,oregon,37,united states
146348,0671687425,10,part water,b taylor,1989,n,tigard,oregon,37,united states
146348,0140189424,10,henderson rain king penguin twentieth centuri classic,b saul,1996,p,tigard,oregon,37,united states
146348,1555972608,10,want write book art independ spirit,b ueland,1997,w,tigard,oregon,37,united states
146348,0312877579,8,whole enchilada,h nicole,1986,r,tigard,oregon,37,united states
277188,0140254188,8,trash,a yamada,1996,p,waterloo,ontario,42,canada
277203,0590442805,9,clifford kitten clifford big red dog,b norman,1994,w,olympia,washington,32,united states
277203,0717284972,8,disney pocahonta disney wonder world read,d walt,1995,n,olympia,washington,32,united states
277203,087701759X,10,mama love,b joosse,1991,n,olympia,washington,32,united states
143253,0590442805,8,clifford kitten clifford big red dog,b norman,1994,w,dyersburg,tennessee,27,united states
143253,0671493183,10,doggi boynton board book simon schuster,b sandra,1984,n,dyersburg,tennessee,27,united states
143253,0553108743,8,everyth kite,r romano,1998,b,dyersburg,tennessee,27,united states
143253,0843945516,9,savag fire,c edwards,1999,e,dyersburg,tennessee,27,united states
143253,006443253X,10,chicken soup rice book month,m sendak,1991,p,dyersburg,tennessee,27,united states
143253,089565671X,10,dragon wagon magic castl reader languag art,b moncure,1988,w,dyersburg,tennessee,27,united states
143253,0307105660,9,cyndi szeker christma mous golden littl super shape book,c szekeres,1995,e,dyersburg,tennessee,27,united states
143253,0060266864,10,give pig pancak,l numeroff,1998,n,dyersburg,tennessee,27,united states
179978,0590442805,8,clifford kitten clifford big red dog,b norman,1994,w,perry,new york,28,united states
179978,0689823517,10,danc,e richard,1999,n,perry,new york,28,united states
179978,0439087171,10,read bunni,r wells,1999,l,perry,new york,28,united states
179978,0439148006,10,ramona brave,b cleary,1975,l,perry,new york,28,united states
179978,0590222961,9,magic school bu plant seed book live thing grow magic school bu paperback,c joanna,1995,l,perry,new york,28,united states
179978,0679808094,7,happi birthday thoma step read step two,a w,1990,e,perry,new york,28,united states
179978,0307101002,7,pooh nice littl friend pooh nice seri,c kenneth,1996,p,perry,new york,28,united states
179978,1564024733,8,guess much love,m sam,1995,w,perry,new york,28,united states
179978,0590427202,9,abiyoyo base south african lullabi folk stori,p seeger,1994,l,perry,new york,28,united states
179978,0307988724,6,butterfli kiss littl golden book,b carlisle,2001,e,perry,new york,28,united states
179978,0764223887,8,redempt sarah cain,b lewis,2000,e,perry,new york,28,united states
179978,0590463152,8,sick health first come love three,b jennifer,1993,l,perry,new york,28,united states
179978,0590921568,9,magic school bu world book space rock magic school bu,j posner,1996,l,perry,new york,28,united states
179978,0736410023,10,tigger movi read aloud storybook read aloud storybook disney,e titlebaum,2000,e,perry,new york,28,united states
179978,0441822134,7,travel time,a uttley,1986,e,perry,new york,28,united states
179978,0439216486,9,click clack moo cow type,c doreen,2001,l,perry,new york,28,united states
179978,0590449486,8,itchi itchi chicken pox hello reader level one,g maccarone,1992,l,perry,new york,28,united states
179978,0689834667,10,spyglass book faith,e richard,2000,n,perry,new york,28,united states
179978,0060266864,10,give pig pancak,l numeroff,1998,n,perry,new york,28,united states
179978,0590445065,10,franklin dark franklin,b paulette,1987,l,perry,new york,28,united states
179978,0140361235,10,young,milne,1992,p,perry,new york,28,united states
179978,0140361243,10,six,milne,1992,p,perry,new york,28,united states
179978,0816725470,10,adventur tom sawyer watermil classic,m twain,1991,n,perry,new york,28,united states
35859,0717284972,6,disney pocahonta disney wonder world read,d walt,1995,n,duluth,minnesota,25,united states
35859,0671741403,7,captain honor star trek next gener eight,d dvorkin,1991,ta,duluth,minnesota,25,united states
35859,0394868161,10,best mistak ever stori step read step three,r scarry,1,e,duluth,minnesota,25,united states
35859,0671635743,8,idic epidem star trek book thirti eight,j lorrah,1988,ta,duluth,minnesota,25,united states
35859,0671493183,10,doggi boynton board book simon schuster,b sandra,1984,n,duluth,minnesota,25,united states
35859,0449147231,7,wish merri murder,v wolzien,1993,w,duluth,minnesota,25,united states
35859,0312928408,3,jeffrey dahmer stori american nightmar st martin true crime librari,d davis,1991,r,duluth,minnesota,25,united states
35859,0816745072,7,bare bone human skeleton,e richards,1997,n,duluth,minnesota,25,united states
35859,0671449028,10,go bed book,b sandra,1982,n,duluth,minnesota,25,united states
35859,0671449044,10,hippopotamu,b sandra,1982,n,duluth,minnesota,25,united states
35859,0394834569,7,rescuer disney wonder world read,d walt,1977,e,duluth,minnesota,25,united states
35859,0312966539,7,bodi buri st martin true crime librari,f weinstein,1998,r,duluth,minnesota,25,united states
35859,0312979274,7,internet slave master st martin true crime librari,g john,2001,r,duluth,minnesota,25,united states
35859,0842321950,7,flame left behind kid three,b jenkins,1998,e,duluth,minnesota,25,united states
35859,0553276085,1,honeymoon murder,c hart,1997,b,duluth,minnesota,25,united states
35859,0679858555,6,luke fate step read step three paper,j thomas,1996,e,duluth,minnesota,25,united states
35859,0399219919,7,first thanksgiv,c jean,1993,p,duluth,minnesota,25,united states
35859,0440156998,10,maze monster,j rona,1982,e,duluth,minnesota,25,united states
35859,0671869094,9,shadow sun star trek star trek,f michael,1993,ta,duluth,minnesota,25,united states
35859,0060245603,10,today feel silli mood make day,c lee,1998,n,duluth,minnesota,25,united states
35859,0064440907,7,dark dark room scari stori,a schwartz,1985,p,duluth,minnesota,25,united states
35859,0140501983,9,madelin stori pictur pictur puffin,b ludwig,1977,p,duluth,minnesota,25,united states
35859,0307120236,10,shi sesam street grow book,a h,1987,e,duluth,minnesota,25,united states
35859,030712584X,8,mom littl critter book,m mayer,2001,e,duluth,minnesota,25,united states
35859,0307126854,8,bad dream golden look look book,m mayer,1999,e,duluth,minnesota,25,united states
35859,0307231046,10,featur jim henson sesam street muppet,e perl,1980,w,duluth,minnesota,25,united states
35859,0310222656,7,forgiv dead man walk,d morris,1998,e,duluth,minnesota,25,united states
35859,0312081448,6,murder west wing eleanor roosevelt mysteri,e roosevelt,1992,r,duluth,minnesota,25,united states
35859,0312965001,6,spice death culinari mysteri paperback,k peter,1998,r,duluth,minnesota,25,united states
35859,0312982895,6,red bean vice heaven lee culinari mysteri,j temple,2002,r,duluth,minnesota,25,united states
35859,0316173282,6,ill,d rainer,1991,w,duluth,minnesota,25,united states
35859,0373264127,7,tip cano worldwid librari mysteri,a peter,2002,w,duluth,minnesota,25,united states
35859,037540421X,9,perfect storm,j sebastian,1998,e,duluth,minnesota,25,united states
35859,0375504214,5,anthropolog,d rhodes,2000,e,duluth,minnesota,25,united states
